1470
5128
1469
2805
1472
1470
1793
1471
1477
4813
4123
4259
4259
7436
4259
4259
1470
1479
4813
4259
5985
2823
1470
1469
3938
2508
4259
1762
4259
1474
4259
2240
4259
5008
4259
4855
3349
4259
4515
3695
3695
5128
1997
4259
1664
1951
1975
4259
4420
3014
2146
1741
2167
3213
4259
8390
1477
3695
4259
3695
4259
1477
3695
5807
4606
3695
2524
1473
2210
7738
1491
2239
2239
4259
1470
4259
1469
1469
4259
4306
7702
4259
1474
1470
4259
1470
4259
1489
1469
1470
1469
1470
1470
1506
1470
4259
1470
1469
1469
3086
4259
1469
1478
4259
1469
5591
1473
1469
4259
1733
1469
2762
1469
1469
1778
1469
4259
1470
1470
1470
4259
1469
4259
4259
2333
4259
1644
1488
4259
4259
1471
4259
1469
1471
1470
4259
1469
3805
1469
1712
1470
4259
1469
1470
1470
4259
1586
1476
1793
1470
4259
5031
1469
4259
1470
4259
1469
4259
1470
1473
1470
2298
1477
4259
4259
4259
1482
1471
1625
4259
4259
1822
3823
4259
1470
4259
1826
