id,created_at,text,media_url
1225976716218322945,2020-02-08 02:56:41,It's time to end endless wars and bring our troops home. #DemDebate. https://t.co/bIh94F2mHv,http://pbs.twimg.com/media/EQOLOgWX0AARSfw.jpg
1225918892553449472,2020-02-07 23:06:55,RT @TheKingCenter: #SandraBland...We remember. #SayHerName #BlackHistoryMonth https://t.co/9h15cRUvTq,http://pbs.twimg.com/media/EQLjUZFWsAIN6mZ.jpg
1225612356329332741,2020-02-07 02:48:51,RT @WorkingFamilies: We need a government on our side. https://t.co/y1MmtOz29N,http://pbs.twimg.com/amplify_video_thumb/1225256048694628352/img/cx_unh721QWxtPyq.jpg
1224510107930832896,2020-02-04 01:48:54,"We’re building a grassroots movement that will unite our country and create big, structural change. https://t.co/dA3IR4pbLW",http://pbs.twimg.com/amplify_video_thumb/1224509687837622272/img/ReGZophyAHNOmh9i.jpg
1224503121646321664,2020-02-04 01:21:09,"RT @IAforWarren: It’s time. 

Warren Democrats, you know what to do! https://t.co/QbdSmqG4s3",http://pbs.twimg.com/media/EP4J6GnWAAQkNzp.jpg
1224481712425619456,2020-02-03 23:56:04,My boys! https://t.co/DTfyqD9krt,http://pbs.twimg.com/media/EP47nY0WsAA2fvH.jpg
1224474926889029633,2020-02-03 23:29:06,"This is our moment in history. Let’s do this, Iowa. https://t.co/asnpXIrMbG",http://pbs.twimg.com/media/EP4yWtQXsAEW5VM.jpg
1224462313127927809,2020-02-03 22:38:59,Women have outperformed men in competitive elections since Donald Trump was elected. Women win. https://t.co/tEUVEpzTCj,http://pbs.twimg.com/media/EPTI1quWoAAjqYy.jpg
1224448390450180096,2020-02-03 21:43:40,RT @CuriouswithJVN: Text CAUCUS to 24477 @ewarren https://t.co/0pQSvzndTS,http://pbs.twimg.com/media/EPtxq6mXsAcdRg0.jpg
1224342944125267969,2020-02-03 14:44:39,"Thank you, Iowa. Over the past year, you've made me a better candidate—and you'll make me a better president. https://t.co/lTR74PfpRp",http://pbs.twimg.com/media/EP28cjyW4AAultz.jpg
1224148512927047680,2020-02-03 01:52:03,RT @AyannaPressley: Elizabeth never forgets who she's fighting for and alongside. She never forgets the people. https://t.co/tFHy9w3zZh,http://pbs.twimg.com/ext_tw_video_thumb/1224075211370352641/pu/img/-KrhY1GMok4CTUZ5.jpg
1224138181517418497,2020-02-03 01:11:00,"Are you ready, Iowa? Commit to caucus now: https://t.co/StoOLwdwVt https://t.co/2fD3cRIiO6",http://pbs.twimg.com/media/EP0Av6EW4AAfApb.jpg
1224011168060190721,2020-02-02 16:46:18,"Sophie, I’m in this fight for you. https://t.co/smd7cabhrS",http://pbs.twimg.com/media/EPyO5vRX0AAgAXw.jpg
1223999626342227968,2020-02-02 16:00:26,"Love you, Bruce. I couldn't do this without you by my side. https://t.co/9ze7BFo2FW",http://pbs.twimg.com/media/EPyBieXXUAEpojo.jpg
